"X1","X2","X3","X4","X5"
0.617723695271537,-0.625451609509403,0.233355809719347,-0.5596301479133,-0.257742519141744
-0.0614999432750208,0.532771545710881,-1.57183759397382,-1.29182162703652,-1.44834081250063
0.0157478240640752,0.680990985369283,0.766965688277305,0.727681838669081,1.00142388038897
1.3020270798302,-0.29965284633061,0.708512785445396,-0.302251442136136,1.24737736330456
-1.03676475324508,-0.924805303616469,-1.19675176228798,-0.421777032191299,0.286551888214915
-0.927852830284671,-0.76131939931635,-0.123475071808054,0.927128980576454,-0.0209417144609583
-0.605600137977401,0.413419065942137,-0.603967958077133,0.143971060715884,-0.390241067017952
-0.830061900326431,-0.766325204551406,-0.0791684384173111,-0.815032000226777,-1.0129294041748
1.2538612681396,0.612393632454332,1.6573840001684,1.22793776911145,1.24896697076008
1.0517479196393,-0.4494634213811,0.193013851392081,-0.850964496928225,-0.808690680310533
-0.309648392390057,-0.226056731855549,-1.60122703313779,0.471856729925611,-1.04616181415754
-0.583336676321405,-0.0986247319930854,0.594175981483401,-0.687900981304129,-0.87020022472979
0.345525634828505,1.29456236231873,0.0430178087507252,0.554522847296639,0.399662623510252
0.999380715979245,-0.68906913741448,0.882535320861553,-0.40210522796525,1.55896099094277
-0.393015417940813,-0.618363604444891,-0.119832458534198,-1.11082806816619,-1.30365546339912
-0.95040800716283,0.793581513604388,-0.264861426498871,-0.792767459505359,-0.251504027508582
-1.41102243786429,-0.00656399257949117,0.531647311279579,-1.38389989776796,-0.523418545468148
0.304021785698444,1.5196463342859,1.77584282472685,2.49546784757184,0.755369340989295
-0.0457591522550711,1.92018091641879,0.667433789430469,-0.109441595860348,0.459681828667814
-0.657252917312188,-1.32958756658933,-0.160398523445448,-0.699497267205347,-0.650741783393579
-0.943501454615966,-0.150918134138302,0.341376786346516,-0.730931665722869,-0.390289958419302
-0.859643173324699,-0.404856588420182,-0.238882526286767,0.825970257701375,0.299147295388668
0.966715250497884,1.02687515206086,0.729207598819929,1.11278469155849,0.409288463541096
1.00686977616688,0.267044378021071,0.603937735370621,0.808747841433124,-0.319989217212835
-0.66458720799408,-0.44351149360502,-1.20494440317641,-0.212201156841722,-0.487487245241563
1.41052025782591,-0.851448272622318,0.0726528710065525,-0.177490490509071,0.400053369991418
1.84043620430863,-0.438942381607185,1.7782942884046,2.49788085379191,1.17211487769036
0.219676386178682,-0.0293586255323073,-0.573519192287174,1.10427723938042,-0.218038793871161
-0.140661310977851,0.100110142251183,0.362940553343579,-0.464482036882068,0.0965423262735521
-1.58258023552468,-0.402739543340682,-1.27353350828892,-2.02608396951338,-2.17640344174297
-0.300906604887738,1.10847979054256,-0.897864102970817,0.264996690633045,-1.19214490671475
-0.446940887337821,0.763702210561713,-0.495738991019801,-1.25150336606783,-0.0849861079010175
1.02617090077383,0.00255896518427971,0.192989743476968,1.06349302209418,0.62764250233256
-1.16402997586502,-1.5075360699338,-1.29804375851642,-1.92363845320369,-0.239569556027609
0.240458607095526,-1.2435563474421,-1.14470281799924,-1.91120305713541,-1.25787490418522
-0.188173543712401,0.627978027660497,0.900876173682327,0.0216721237789788,-0.317485087999846
-0.926760889279611,0.667555481391815,0.406468712250017,1.00076679425607,0.241376205851236
0.773411569230113,1.20528843844912,0.218079578925834,1.15756463560328,0.138248237401079
-0.745079604310961,-1.10466283451268,-2.17217192817017,-1.11018039507671,-0.776007621462892
-0.379301418184755,-1.15041531871187,-1.4876118883268,-0.558464583856755,-0.135296005680381
-0.012088498047705,-0.388193966204353,0.0247901458899862,0.54784068113553,-0.242549452211449
-0.689935463684355,0.599292592014337,-0.214176353645491,-1.0662499608599,-0.602282288884166
-0.337638482444552,0.0234716551632148,0.238869122777058,0.488023258208679,0.742155868085954
-0.15988653410698,0.862747399658324,-0.457615729647579,1.5001501345923,0.247625526867126
-0.435976027635024,-0.718279600028126,-0.785739455411172,1.01806385805498,-0.216940823353737
-0.268157703941607,0.590888377212593,-0.572962993792751,-0.101875913383209,-1.0936239852634
-0.585024522998379,-0.944592104203132,-0.413732845393005,1.54112861916885,-0.625680637399899
0.210482084333463,-0.786761494998852,0.74996066473373,-0.747801296276224,0.178843325046362
0.489831845461283,-0.791653707986359,1.28134592085201,-0.279687989841915,1.16479712380239
-0.202301824706583,-0.325395613189377,0.176214102579001,0.366526979313971,-0.829063967418048
-0.58649866607323,-1.29616683265426,0.598621087813836,-0.547126632628934,-0.48184918950503
-0.833340371787398,-1.22559617995502,-0.408995094729205,0.780350546719128,-0.521419831262038
0.142437322838506,0.535162027434561,0.412773667079391,-0.486117968299533,0.0553206913364857
-0.105232086008641,-0.769100830078258,-0.0128804924206486,-0.198504704979766,0.479901100459342
-0.958632489464013,-0.453216043475149,-0.610323418326521,0.881947178124567,0.720765713496507
-0.954016886411907,-0.294696537080527,-0.430067850423821,0.368069003832409,-0.516849609585638
-0.65388550294145,1.12982711245203,-0.345023577679939,1.29538083012645,-0.184697189049124
0.976296567981144,0.0196342097476223,0.149347535350396,0.0384955565512444,0.552519604179903
0.565311261222904,-0.877043710427716,-0.397011349837797,-0.812271281119101,0.768216817775981
-0.0666684721396637,-0.0458745767176251,1.16459763916264,0.918408407858034,1.23859911833121
-0.560270253883679,0.131005669415595,0.543576840482542,0.178116340051469,0.254827790555245
-0.513726674032548,-0.0961409843509968,-0.618535457015804,-0.268721554823354,-0.630679654503325
-0.0965301819445768,-0.624222447311403,-0.347029342894472,0.333022792345607,-0.631563263094083
0.364601516479914,0.823157633630772,0.217675414784646,-0.937340873867591,0.189489331133873
