"aoc","coc","noc","apc","cpc","npc","orgti","occti"
0.634459684890247,0.0527020506604741,-0.15822996934805,-0.0818547368310513,-0.0734752929149022,-0.398304304128133,-0.698732305656523,0.308848391810691
1.14390475244502,0.52647313373817,1.86074632904047,-0.281949936066944,-0.694859404263225,0.444844942324116,-0.587283963066353,1.610528652486
-0.995240102977168,0.758620961050973,-1.25253465682509,0.0448024430818412,-0.136847020559946,-0.662674104027056,2.51099521874585,1.81208151282335
0.480365351819952,-1.26339107441948,0.28729046833606,0.541739043003582,0.876081274649204,0.969588038930707,-0.756063022653968,-2.44756945548411
-0.42663697189021,0.612184910861256,0.413725699771633,-0.712258421603052,0.555653307698591,-0.332096939550217,0.60237466624784,2.95471994661473
0.209157005011302,0.0897586691174411,-0.7261026495015,-0.599296486342065,-0.791089107364182,-0.302948397494536,0.600892356108996,0.00393791554694969
-0.436891566801975,0.0790023460425646,-0.490172236585546,0.267753567040041,0.812137896065469,-0.976076099027855,1.12398059188405,0.220785229132966
0.228637504733445,0.392179943401738,0.690013101773133,-0.0631297031594774,0.020321648273134,0.078724544756298,-0.588058981525115,-0.572214926107674
-0.531548617036479,0.715235347775278,0.453810329028773,-0.706314351074245,0.0883263045077794,-1.61574978416971,-0.0734410069019153,0.913795568520064
-0.235435047372748,0.373614055697645,-1.38408851429876,-1.09891438273148,-0.506067545613894,-0.182668794055592,-0.102363682669738,1.93818745878189
-0.526424528423015,-0.900060313368834,-0.992788291568081,0.495702153737046,0.364393469434794,-0.332553940783044,1.63934870992692,-0.980975096926952
1.91532945373185,-0.712551496825506,0.951198875987253,1.62810831612432,-0.0457520838804328,2.67557980414659,1.23590930943852,-0.119609301968109
0.98551788025317,0.826750919067383,0.852898573822285,1.10241168467769,0.480422126820394,0.823820235349257,-0.842647513633551,-1.33410648770028
-2.53815069055162,-0.0855788619149761,-1.63649666147865,-1.34938837034372,-0.501156801114958,-2.15018898243033,1.77003626143149,2.30604722797849
-0.45133417285281,-1.84693721603291,-0.838584234665996,-1.50092609420166,-0.433929872874559,-2.25539971663308,1.34427420523037,1.39732690988288
1.34303707826285,0.927484003294614,0.914206324667277,-0.115674808380905,-0.0757263746812371,0.557867011777658,-1.05307828600693,-0.661484700619599
-0.942903716387622,0.452631691847957,0.254521081569509,-0.166867517815257,0.124779424425968,0.045933354940065,-1.14637992758806,1.08887650829247
-0.481833574688185,0.629362785116572,-0.0964781749640035,-0.465771111043157,-0.537421816850604,-0.454437952392191,1.25821763598639,2.7598677529325
-0.627707584261768,0.57104150730409,-0.528617582839532,-0.436429571056847,1.31012125120546,0.128080957633968,1.10056231250834,0.351863347806558
-1.7139044812775,0.166243378236729,-0.992879188511717,-0.0924603380854985,-0.825826367526669,-0.575951399663787,2.02920800329444,1.02995382621813
-1.19592199123737,1.55331339062265,-0.266652828563299,0.729830098041175,0.582653024354215,-0.526552778811301,1.16284957770731,1.4331722337416
-1.20576604108711,-1.65372690910666,-1.40018785561124,-2.57763208566906,-1.42342996785739,-3.07805473841962,0.163948187680498,2.61135764544061
0.756434430283133,-2.95010878229623,0.157323254929746,-0.522064341484753,-1.50683248334765,0.0615468532243282,1.42812882138151,-0.431060426099439
-0.878902809798413,-0.793378517895125,0.0473383039133666,-0.819187871174403,-0.455065217858678,0.544592380792315,-1.04654503432038,0.980118832852006
-0.756271493795774,0.442001316243986,-0.254933685985208,-0.430805806001671,0.722528415326115,-0.160414166693514,1.92108011306749,-0.740690990738486
1.2217973396532,-0.927776833448959,-2.04276906799114,0.706274726138774,-0.592035292241422,0.117596308990743,1.05976890860983,0.191567580718269
-0.065758276151537,0.0353749301746972,-1.1272049943755,0.819216842865008,-0.196305801389302,0.00927730391306511,-0.928258581431132,-1.15031456293981
-0.628293633187738,1.01126960047793,-0.890877812633454,1.09065113669316,0.341673134914625,1.01675839396767,-0.716633171674633,-1.84800735742355
0.139195132726934,1.64843424138954,1.99852962886544,0.695486320114475,0.70577822595763,0.393452074061703,-2.07042917105752,-0.552625702286241
0.217047159287242,-0.084777456839116,1.10578962337242,-0.251392701514096,1.29501846002052,0.856522863705722,0.874374904441071,-0.312465144222955
-0.55888348808616,-0.601526201389306,-0.838876475320421,0.0576518781340007,-1.13415973604147,-0.71925260781813,1.20660902438821,2.12109087948373
-0.105461983343364,0.208542431032662,1.41946354589049,-0.644257870137507,0.181417726598593,0.849809754595869,-1.24134331898457,-0.323265885268019
1.64375692559871,-0.0706947556015504,1.25326604670107,0.469278467712957,-0.239570828682878,0.562629075683507,-0.822676840249053,-1.2708009331244
-0.304144359534327,0.244496062697001,-0.639350735689589,-0.991376257631624,0.767917722547717,-1.348494147459,1.78429483597744,1.67843683977423
-1.42406683627496,-0.476421403023009,-0.321761825143004,-1.53034083830146,-0.381948877492236,-0.386771704155049,0.017464188593376,-0.947321264282612
0.440219779499957,-1.21448633646296,0.0787459298885023,0.258060636928559,0.0102688406388632,0.269715948402332,-0.0578634269851278,0.23496101243284
1.29064367880747,-2.0673188213941,0.598890610026887,2.59647486676793,-0.689428673743949,1.64768889177763,0.370884436102968,-1.22175017860471
-0.149826220789147,0.588380329402034,0.355513365221672,-1.43989840905968,0.125453747125517,0.225679889816618,-0.813366531369068,0.633293905561982
-1.10653295530877,1.11705304165264,-0.765411882979998,-0.229924165327673,-0.308911261776133,-0.689926592454896,2.86641728989532,2.05665315285623
-0.823862769126714,0.938794120354966,0.075971014842694,-1.5050285063181,-0.773294827523903,-0.948689310822137,1.68480058196003,2.23159074796231
1.11988463137902,0.375347204444725,1.4336132452865,1.00956947396299,0.757529733698986,1.43862883935157,0.0381712909897282,-0.425809043277965
0.27580975045578,-0.108394068393678,-0.492688711258386,-0.404122950795289,-0.442721384477693,-1.79474932862379,2.05469368100225,0.627475879314799
0.317807264343117,0.509099820139928,-0.357587250272075,-0.0164259566121673,0.504442024073032,0.802417712649325,0.152065856483986,-0.539108139926711
0.616007726832235,0.675512989765072,0.405662174752042,-0.522178316608215,-0.416917673130624,-1.84283197079195,0.352760344222694,0.284723132570933
-0.523714091487753,1.13721585345464,0.250381005491083,-1.33907183038391,0.58925506949655,-1.26936644643763,-1.12051012537797,-0.587760534263858
0.347972985371771,0.248642356399818,0.90833925225084,-0.987112457952627,0.0266669235090035,-0.973488340494059,1.09238323272296,0.810844868967796
-0.129045810956123,-0.427211023103142,0.0817599308822937,-2.08214181098661,-1.80674938885303,-0.754097122351352,1.12514717081798,4.63306969472715
-1.15693053358198,0.328122489466853,-0.309844570361725,0.0563875318435115,-0.0934692969649977,-0.810749583407894,-0.481314055494613,-0.0959781260470203
2.11509819410775,1.29850527548562,1.98467221963244,0.374718562621724,0.404725616735118,1.63634513847536,-1.95883528995624,-2.23371965663137
0.513809633080016,-1.87186968558596,-0.44376366796671,-2.51324403514919,-1.39257436867149,-2.31022847567606,1.6742087251336,0.671520908188044
0.439330995685961,-1.37949897564381,1.02145792900783,-0.190476601027942,-0.531288553646085,0.648475646743333,0.32499839951242,-0.259562425358321
-0.571150999227861,1.08228586822226,0.0267756339828872,0.285075101128906,0.758137147979403,0.905950476906299,0.457061866753151,-0.590407361222081
0.212411933604303,0.406275717599739,-0.0934458469460236,-0.4580213639301,-0.120272570439217,-0.660521770605959,0.405194864774054,1.40228099654103
0.662107927152381,1.39626123939943,0.539702982751922,-0.198582159095735,1.16495258192434,0.346776823973922,-0.0866188467378182,0.595201025214507
-0.806894079083504,0.543759068953732,0.166742424893574,0.929368666374654,1.03371828422658,-1.1844481455118,-1.7112761533312,-0.0875010850381223
-0.522781558113247,-0.00491567519754574,0.396507424622122,-0.519235484123794,-0.284251340677696,-0.101632539473687,-0.0510115397304891,-1.51091382900084
-0.38701247427018,0.802564583963607,0.604399019704092,1.59808038312073,1.09622792156105,1.68294158141323,-0.436618224647944,0.285450711767107
-0.0111286775803488,-1.46435392075371,-0.406448836233673,0.993942042636351,0.189330378496252,0.102355905369116,-1.43362420685106,-1.49682279616752
-0.227081266693799,0.266296811866358,-2.09468903080848,-0.665144316477383,-0.0130956756949688,-1.02383467670749,1.50739549054656,-0.641719301166529
-0.29874023206171,1.25881413555474,0.456490105053405,2.34706378400866,0.792448136590413,1.27762015986549,0.277634068607924,-1.60545277981624
-0.138574183324492,1.44673770495824,0.146543485638741,-0.251519028905276,-0.0207006809169241,0.0820009354348238,-0.748203479763255,0.69288588841993
-0.12944838598519,1.89954797837994,0.436831191864016,0.904106343929365,1.62543692920125,0.659610958596363,0.894271170675303,-0.837265819383949
0.896621051647618,-0.392823164400276,0.787756567072954,-0.814287517725048,-0.964689530486468,-0.961221034639783,0.261508437903021,1.88773195111273
1.25563589342757,-0.168478678640534,1.41706791058305,0.173124291236446,-0.957788171440522,-0.937973233276757,-0.667108543781716,-1.14641171164257
