"wk1","wk2","wk3","hap","md1","md2","pr1","pr2","app","bel","st","ima"
0.0835822503076444,-0.267197829777239,0.221686563620766,0.623306229738856,-0.337150019551792,-0.164434976549544,-0.312847677057125,-0.560343296881089,-0.0273035960920938,-0.515087545270272,-1.21997464892088,-1.20046563260546
0.827547630451757,-0.322894005894702,-0.596205265217628,0.492365133109965,-0.164291508648379,-0.251107818783114,-0.25433672858344,0.0729233706311364,0.453799584485101,0.841207866923124,0.834226072810598,1.85523864506541
-0.389840670933524,-0.343147143830979,0.204273137186775,-0.0637868865419598,0.0705060427430518,0.621258382973443,1.15541073428261,0.616304846867072,0.288849743985496,1.17058243227342,-2.14182208976383,-0.762335913793136
-0.994108163484504,-0.736017910860678,0.0922816141735844,-0.174130468460629,0.108249174934806,0.142626689209856,0.655613926907639,0.23005897349341,-1.0020240261466,-0.211396225141292,1.02362508035748,-0.218483853314866
0.370384684353046,-0.362607333450614,-0.0976707643932648,-0.436397432196036,-0.401049385247574,-0.0837453121410554,0.677183031895415,0.761348408116744,-0.120668771347785,0.328348292996629,0.990521276428644,1.0569705010694
-0.314908602411461,-0.349768959960652,-0.248434081156341,0.273249490338296,-0.979470725678382,-0.454168564233366,0.635132983862609,0.583376947836433,0.233000651738377,-0.349038261211118,0.585384981944363,-0.9422996580517
-0.483985091623019,-0.571760144032214,0.247742757500997,0.156500935598408,0.851786270807942,1.13972790448204,0.0323657602540395,0.272081304444831,0.225902948368445,-0.326389115276735,-1.1122693261015,-0.486482017066271
-0.875061206256704,-1.97522798018922,-0.103386581657099,-0.557018069617357,-0.57774447499712,-0.57388860264412,-0.60821685702147,-0.573412165330514,-0.576171639803035,-0.574242673495237,-0.376555995528191,-0.865487086406043
0.0718941870516178,0.0785338313463025,-1.22140585594967,-0.38050345809133,-1.14098895893557,0.388033197647405,-0.320019020405754,-0.12684357423523,-0.535331631633267,-0.804875255876328,0.971631347811865,-0.0415353995193603
-1.37368653237327,-1.49808904782456,-0.674386258571365,-0.442112277762522,-0.548406604631357,-0.05707069306585,0.336956760314838,0.00360837912111631,-0.470434170789359,0.568575064800472,2.1953796135973,-0.338631815341817
0.176521341581349,0.671982881043446,-0.611630791126968,1.04639552772573,2.79138361503816,0.880964162044649,-0.904409789455363,-0.769208045224233,-0.284288184809449,0.330218846897221,0.892271173528699,0.653246756731526
-0.843508696535269,-0.408986955770391,-1.1735238243722,-0.184889377428954,-1.77487970196952,-0.138366622842385,0.744209659883097,0.430343078413604,-0.500224374879642,0.191205649382562,1.93348054042373,0.905004255221671
