"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
2.45929761553416,1.62932736178799,0.565990047888027,1.43603878700016,1.08310156102978,-0.837572824260139,1.09379324733387,-1.12729234870568,4.11725937851773,1.94960247112652,-1.48471194168298,2.31622724859114
2.41313569304774,1.30860387351082,1.33313253302466,0.820666310092453,-0.170551480478938,0.353869445955112,3.00025089178088,0.323113036151512,0.0358229495899328,2.35510275331949,2.81287102008118,-3.44382957888777
-2.31088710301904,-0.0253555544470205,-1.16136866591396,-0.465969217715926,3.49685956887797,3.81011118192825,4.45356736790877,1.84335786988139,-1.90793653991174,0.799514688498012,-1.91902944067904,-2.98516357621683
3.69576529741131,-2.08272366359515,3.62233294716275,-0.567749266577093,-2.20926395140019,-2.27759356291405,-0.903553273769787,-0.610827348728681,-2.56654075156821,-0.201102747519088,-0.814929771612144,-1.74113167504806
1.74855327452182,2.97210791939026,2.2214780022944,0.759138827922952,2.13212609565079,-0.777802910233468,1.12699564253244,3.88310512106829,3.30640916078132,3.51989708457769,0.578915382231657,-2.23377548480564
1.02587054112606,0.325365407291767,1.3697504655892,1.0546755540118,-1.31575144550065,2.02861455044697,3.81959478094121,-1.92577234383271,-3.80176347020518,-1.01570333462834,-0.900498335850594,1.16732708386009
0.572339855942468,1.86858506598912,-0.0374580678570893,0.699843684234251,2.3212782196554,-0.165881320749605,-2.99312964819597,2.6530796007422,2.56124218365433,1.19713205536987,2.86553715216478,5.50856223869379
-0.0863983212887979,-0.605004430003465,3.69733162969992,-0.629346352738989,0.746681751895232,-1.88929734613602,2.23459517981527,-2.41341907121444,1.46430837600157,-2.34046913602637,1.96360623791793,3.74838160482403
-1.24856854181796,-1.73214601025013,-2.42237347208424,-0.7153346707142,-0.201764190608047,-1.59220091072391,-0.0851081911145472,-2.13438431361704,-2.58057429250478,-2.49894097706932,-6.31182159409085,-1.63421115039897
3.30437546206974,-0.299507695055323,-0.947897313463663,0.697940396972971,2.20790062999288,0.600158211433485,4.70790889477685,2.38093325637718,-0.739432091280185,-0.82191938321339,-0.857634729413246,-0.235076118694492
2.68365631748515,-1.74118608910556,-1.24495426705804,-2.1143961661387,0.903366840078824,0.843421493504934,0.652018228918285,-0.998410539320513,-0.703430400418656,-1.14176759126407,0.293072043111892,-0.919140277912617
-0.954790900472601,-0.0850051142738456,3.17749008932712,1.80809082331445,-1.72184058044865,1.18536906880662,1.4730006230096,3.50440419637229,1.76813878257075,0.991439425837207,-1.06362664184585,3.56994474314197
-2.35920732347802,-1.01751569942474,2.19943918972761,-0.0517662892946406,-1.33510131060469,-1.44692099968599,-1.76803708468575,-3.05424566403163,-1.21810261657035,2.65443260684085,3.89241657359674,1.16365390796961
2.80369200715778,1.2368417112686,1.39319964851914,2.35800974118116,0.624148869641352,0.0763413789511183,3.84263064702467,1.21304622407656,2.47721593486839,0.131733789363483,1.36282708154866,3.40521387322074
0.443706205283768,0.111059237762423,-0.933789789739956,-0.110633749565112,0.027520826745929,0.115533241286061,-0.425062620900858,-0.222428025932898,-0.589828847418225,-1.33562661561148,-2.44573441579826,-2.65954203574741
-0.0136280415679273,0.735973754488867,0.507923963695459,1.55989925080675,5.07184748969545,0.125015068631829,2.39575765533824,-0.23292341624476,0.273090797718605,0.267224057805561,3.15287710875452,3.51132812857784
-0.902828356733805,1.04153989704293,2.27678747451514,-0.754636826502826,-1.38924119814851,-3.38818128690204,-2.26448928598748,-0.805260491210379,0.601740825407843,-2.98629068731025,-2.55485119575262,-6.88837646647969
-2.4743373516513,-0.74509490608512,1.08129897781728,-2.44077019887029,-0.756410533305548,-1.63998267787899,-6.25959441887261,-1.83123612698033,-6.59090357448367,-3.56428078153227,-4.70101162802579,-4.30202548061136
-0.156952173229776,0.95393736217364,0.142624494027043,2.11668274358448,1.2451220928245,1.53764162089421,4.74663597021829,7.10600739091483,2.668248158051,1.01042493244801,2.03781295583315,0.00384195432113434
-0.302451743738191,0.805395769638234,-1.44939198661133,2.82143760108908,1.52379098216665,1.63349080327994,1.97889044296188,3.60889579272968,0.324843779088591,0.784237566663768,-1.13868324358458,0.985442385329764
-3.32744790834824,0.257521369446758,-0.0148693073583651,0.333277777428133,-1.51039477879302,-0.836205982672568,2.06374907275648,0.472932787526108,0.784812165186357,0.454019220499133,-1.07219749115766,-0.410308901849932
-1.34231354479619,1.75223192345971,-1.06244387037348,-1.1147668851688,-1.42254382209054,-1.49402560767908,-2.50857918622468,-1.95740128187107,-5.26071798079238,0.876054613838309,-0.225956274424812,3.04670742544789
1.34210870994045,-1.28196493505713,-1.19706175446024,-1.27895252792745,-1.15246116148962,-2.7396952143596,-3.65890715303696,-2.12587420161252,-1.2713321312496,0.585274823999326,4.25854976056022,2.37040530946434
1.96577548778655,0.424716860553648,-0.687299737236865,0.010062562473584,-0.833579073620376,-0.608703278354965,-1.34231847867855,0.457842332087457,-0.278105194706829,-0.517334226903113,0.54986697022861,-0.327090045624016
-0.300178968635468,-0.0204261426331365,2.57679586654856,0.0196750221047821,-0.146952207216591,3.00469748273238,1.31978551214096,-0.340147227573297,0.497880798519081,2.95623733303882,3.54375814666021,2.03824154468778
-1.59625536546988,-0.347153194663802,3.45833177394043,0.782743622083402,1.5352133365945,0.894219174076443,0.971336910236378,1.05782481316711,2.51194004031454,-2.39889741368684,-1.85070877103152,1.36366176068503
2.22902272722939,2.42145438836014,2.76599366059339,2.25893971643415,-0.452407848068426,4.95121499727429,0.0389092045838158,0.956634470872212,0.082681331315628,3.05379765201813,5.06160020918972,8.46258912162594
2.61627902051894,1.92396699666629,-1.19005144289228,0.476351889330393,0.843635410821622,1.90982580548554,1.22979321938977,4.00795858145054,-0.908309784081428,2.36194339410597,3.54022980396885,-2.15462822895675
1.75245723316763,-1.02213499849637,-2.28636906815378,0.0236200321898268,2.20128354818653,0.0664443029366109,-1.8735917930659,-0.580239799874124,1.46017592180161,1.35811420709094,2.38598766705262,-0.199781485075796
0.969950265535625,0.929734810234133,-0.117682487802674,0.870393096646241,-0.198660022180926,0.0519898445667317,0.927631418985394,0.208880489542077,1.98325679363227,1.11649347097289,-2.20256408970399,1.31784628033208
-1.09006341169356,-0.312073672316177,0.674065201423321,-0.658461610167405,-0.426510618825391,-2.27635763435521,-0.401825252433432,-0.3186485833506,1.84692750116923,-0.684672693288745,1.07245565672798,6.08271502585755
3.26477708393162,1.1320995794682,1.6475911881208,0.551062401054011,0.696225727620225,1.7781122897577,2.79506620879224,2.82597704628065,-2.25189715182311,0.0811963339731322,2.00543286807379,2.08213084265011
-2.52820685324511,-0.619769511458162,1.03320642636802,-0.246462892622808,-1.11258204104906,0.149171342067099,-0.413892328185834,1.36969908172702,-5.87731851611108,-4.80398545105026,-8.26993115320773,-4.27493744159753
0.453056263931419,-2.4885871795575,-0.622466969404448,0.297642718728803,-1.27785579384618,0.610331918519848,2.64392218602837,1.55406675256999,-0.468481094265403,-0.808507212106477,-2.84657545824584,-0.0295274321044956
-0.199205754724764,0.311963558786057,-0.575855346996612,0.252146099443873,1.6171076791158,2.46039191345869,-0.809422500582911,0.638927572613426,-0.0758036758724004,0.0189400871732888,-0.777083632065849,0.500466266236022
