"wk1","wk2","wk3","hap","md1","md2","pr1","pr2","app","bel","st","ima"
-0.175825487922931,-1.16061005699132,0.151347170573329,-0.755316885026221,-0.551350398709343,-0.260633428452482,0.8893613765562,-0.014112416170866,1.10478798342769,-0.324171999980207,0.101586844482655,-1.36625969100591
1.03966766754129,0.20510350524988,0.517240209549353,0.626509267797124,1.11362422234573,-0.596097045423468,0.0246753554651211,0.119782283369825,0.00185643819415283,-0.957862559219185,-1.68457910712962,-0.282517958175922
-1.11257102460895,-1.42804308882545,-1.13004081401441,0.242165910525213,0.570131961897557,0.647844812617077,-0.571071313643647,0.157368191910074,-0.272075972752594,-0.0228845291837463,1.57506095502107,-0.195584516112283
-0.454011189628778,-0.380395863711726,-0.502728885110131,0.700122113120625,0.0346780397396011,-0.0709026959296427,-0.662137615134162,-0.218388408087817,-0.703756995964226,0.404023651094806,-0.703535885244285,0.196650287548659
-1.37007635652742,-1.75178253099121,-1.63689972002272,0.14847151852909,0.0651201774670593,-0.181021767328318,-0.965187223831798,0.265287741570463,-0.252712051711413,0.334961454848037,-2.51016306908235,-0.467832666922106
0.232168992913773,0.672472933013252,0.540005210788412,-1.07713016721148,-0.571200195873244,0.219185655422256,-0.0804945630782201,-0.52209388608948,-0.754887399808061,0.922962604060734,-0.153697446006303,0.519541000340363
0.75154169086322,0.151528542193101,-0.418959891464329,-0.599549185115198,-0.525994445914246,0.397330752515219,-0.0283198492705653,0.141864715257081,-0.181716364941868,0.84169251473312,3.12855752422968,-0.186828310381389
0.780912090094903,0.843375032855887,-0.368794429632246,0.0481602472906609,-0.39671047840281,-1.32028982288781,-0.0130093500008677,-0.645975330859549,-0.470731563560163,0.63415996778877,2.07393894193796,0.125346155277128
1.29070140177549,2.05354859089989,1.95280122029216,0.185839172064432,0.556473088849534,0.504803058669413,-0.8175195347479,-0.274983915780919,-0.43396954952826,0.498647780596553,1.6371258201736,0.202898564090557
-0.501015782191611,-0.138661248933624,0.201023902614375,-0.0284130986398845,1.05186478674516,0.344000283094377,-0.23625274541809,-0.754855610880238,-0.0187336582888341,-0.662181563351437,-1.6164855480925,-1.53092693287255
-0.52183686675842,0.0988436425780136,0.5466558313929,-1.23313226485393,-0.712843210147847,-0.792545059991026,-0.313415111287993,-0.105290855718885,-0.658096428979903,0.876988404159821,0.0459892276574657,-0.0702491922598294
0.572877823657581,-0.639672199269968,0.639530044636468,-0.211402143000303,-1.22297393438614,-0.0660605529290755,0.942258710725925,0.843565606626532,1.33134404578479,-0.619458017128154,-0.609983678079679,-0.374272303710601
0.855060916286947,1.85817012288221,0.916426440086925,0.259172400477001,0.671240317734792,0.493424141899588,-0.247055329572146,-0.103628465891848,0.363496620868403,0.022170983136895,-2.07905486940812,-0.715908616354457
0.517521271991954,-0.287072048008121,-0.589671450018807,0.377035429086225,1.67781521979673,-0.478817379417025,0.528251608845704,-0.244320542678371,0.735883133564693,0.677042658106267,-1.13661361530955,0.604718486678855
0.10210734529048,-0.171100822371767,0.0698614558046783,-0.927959910858278,-0.110024152319961,-0.579095957985591,-0.282851774403143,-0.444621444872151,-0.661202276309696,-0.529670252758569,-0.687799285261349,-1.04475308660065
0.984126501288116,0.518309521681639,1.23946083502227,0.298755426571008,-0.638821875823634,0.240660245165444,0.659363613810804,0.391078745703031,-0.270626880205381,-0.324121118481216,0.577271955605154,0.122053786958405
0.569860293883186,1.72236916764471,1.95507385374812,0.136315386336619,-0.184755135954077,0.577757609609588,-0.16992841644003,0.2562940445084,-0.227936345867877,-1.12708124701575,-2.52290462304079,-1.31462856155707
-2.68798092139724,-1.30898312734484,-1.09689427925873,0.130386978644107,-0.359100809612088,-0.29924937909394,0.427381491172291,0.932157522492432,1.19606557363685,1.62503078264253,0.662532325831442,1.17505571339319
-2.158486725112,-2.31194806635663,-1.0084672186621,0.313617411940671,0.572992366196592,0.00154684008399898,-0.227589913722402,0.290879439961454,-0.894221538738414,0.0588072393564851,2.40750234635565,1.4162310584713
0.342312466785592,-0.0419499113171242,-0.216870729611617,0.163326001437996,0.485606556496195,0.38754663553037,-0.510947938937961,-0.325312843269355,-1.08056673402744,0.572227625850406,0.147814356960132,1.21174665047763
1.2502130142598,0.451821680835663,2.44662947353729,0.0702282964064598,-0.988181405884335,0.396833485765162,-0.602615206963312,-0.458318848517999,-0.909478850032599,-0.272970357333687,-0.101660347870182,-2.30968267263384
1.70812556665113,0.201813246546124,0.242158541212999,1.56114504173341,0.783704570581066,-0.278739928801713,0.187494414797069,-0.408413087457059,-0.373779020217967,-0.431875728378648,-0.78501724641042,-0.248196200082945
0.502502565153437,0.958862476839406,0.400405691973873,-0.349034014453774,0.0554781158405094,-0.0890130574426445,0.322520951244983,-0.207810664593774,0.685658277350011,1.65442484864051,-0.586975184966844,1.09091337484192
0.0849418595529309,0.341793144346998,-0.525156708742276,0.0216294511329575,-0.511946085438542,-0.198116429376298,0.0909798857652195,-0.338494103470485,-0.320917484327021,0.321684634758818,-1.15020785480362,-0.681524172867202
0.539199486045935,-0.402636598949626,2.07892165921828,-0.499200088060929,-1.19052236090236,-0.638399302373337,0.419026339997412,0.259582002027127,0.0355010960377249,0.600145141294856,1.01643637884606,-0.55906238024607
0.243190348640758,0.742619952823232,-0.676023287221723,-0.0546062471515633,0.549036429327096,-0.0272349950515576,-0.119942114831771,-0.384072558732473,-0.316401654463559,-0.0940278661506485,2.38807520681042,0.986308873833567
1.23635040222379,1.73177919363413,0.786256555552288,0.301407465173179,1.09143829258083,0.0364842775526841,0.241953058248489,0.190451734628002,0.0125107828746712,0.673610525266241,0.897471039754929,0.36710487213138
0.110825153159127,-0.451218305504492,0.276460833306386,-0.0951381104526576,0.208895977258147,0.140054470392772,0.179087766203768,-0.715317193395043,-0.773207785817994,-0.701526201490282,0.0852794071026777,-1.794704706756
0.381931719827884,-0.421913445661789,-0.396203889316779,-0.125434689109019,-0.278374415666469,0.300361319950608,-0.663548845933291,-0.193895606982471,-0.437212049257776,0.0722303785565031,-0.555535917725078,0.810928431164384
0.62644986170769,-0.00500109589103972,-0.126459361566371,0.30076689883389,-0.751847586617519,-0.116504004178842,-0.52971566018845,-0.544137696572119,-0.3411166310049,0.0186682169435185,-0.292486587682995,-0.0471164192734067
-1.57033545130362,-1.21210026860019,-1.33073722861471,-0.623610442980872,-1.55939675785931,0.445992693901583,1.5055104187683,1.79091762851452,1.89403287630158,0.444551013731705,0.740746509627297,0.087185487708077
0.295097702509202,-1.70236711246529,-0.102348450699274,0.0309486319462072,-0.729486971449192,-0.689615177661734,0.456082907774703,0.71668267473646,0.364504852672122,-0.394698140234341,-1.62900066721004,1.25199131205622
-0.0489699043604436,0.303514387560699,1.05646558965188,0.422061097923514,1.4506364491392,0.875324949740701,0.00568536945001363,-0.120442836049862,-0.328979223762702,-0.655214225793147,-0.666382731659751,-0.484732944055945
1.44792205090018,1.02833294509854,1.8031154130861,-0.315101338489545,-0.781371508858187,0.764372444511943,-0.22964792234825,-0.0968867785605009,0.279387259809019,-0.677196329786099,0.141637877374114,-0.36377076968
-0.247485423721724,0.536303534400044,-0.46246482098762,0.897062507617165,0.684294215689638,0.607269686947606,0.587330950682504,0.70718258976828,-0.324823059853775,0.0203301131631664,1.22763234708073,0.58745039211241
1.0834144514811,0.449582892975258,0.834166818153162,-0.325027477767003,0.176056982707185,-0.56348460940726,-0.180792974207124,0.150362975804098,-0.249599321755693,0.932749267361057,1.63313448440043,1.70438266257851
-0.0984772998684273,-0.278991161261562,-0.586187545815415,-0.790756536861165,-1.0365273696147,-0.267109157825811,-0.0836249306725004,0.241007390142456,0.176065017825604,-0.622319074828692,0.26403784079831,-0.481000973324614
0.155576397709841,-0.0694197371866535,-0.107907861402912,-0.487900755590753,0.845437546030695,-0.189633187972966,0.244321022229818,0.638954957461677,-0.175157508521675,-0.324050639653388,-0.0208357049601848,-0.870815521652834
-0.00610914402682958,-0.127748780925853,-0.215472857247213,-0.557620426639127,0.396576256559566,-0.515092853772052,-0.30192560749161,-0.252388793878229,0.154353610903147,-0.267588730919133,0.332069229185697,0.262368464029606
1.29527072336707,-0.344977051102448,0.722808078037359,-0.585876084536228,-0.642929680486451,-0.700035234638715,0.355840701630836,0.0324872808565353,0.254660337516579,0.719402255120467,-0.233189243313925,1.86804271492591
1.43556621918128,0.780333003471653,2.21485619380057,0.109943095672968,-0.158837803357388,-0.138799813881208,-0.442509322466211,0.190078982644261,-0.217429321808762,1.19382677587916,-1.21371818922949,1.04946184805046
-0.34772017638566,-0.871596827277993,0.110748339794535,-0.987103868416664,-0.847927096453316,-0.685887044831863,0.0484904596970787,-0.517373817890761,-0.348183098022332,0.484415386955139,1.08529136066514,0.19945461263166
-0.739583021088916,-0.245390369510987,-0.440227583295495,-0.00223017337369328,0.0637075478207309,0.395586133209291,0.221165082624758,0.537835868089798,0.562177221676652,-0.121962341395424,1.31796107860109,0.287259047497616
-0.044750991118557,-0.139047782039395,0.12374960024856,0.66935575864954,0.451851987267958,-0.295998136100322,-0.949444980647655,-0.594477131604827,-0.321165896537204,0.0577090974648237,0.0435073790470607,-0.759054053289019
-1.4408645705275,-2.4095482742237,-2.20471110694998,-0.514265343960201,-0.826145854226512,-0.413471096204577,1.06452789690934,0.270324164076803,0.513269399129768,-1.42006009063879,-1.21553165965228,-2.99380693547411
0.803533287526854,0.825808860390498,-0.00713965540596781,-0.359885802447294,0.716406327985873,-0.213054931912879,0.117263383263489,0.268658625261308,-0.659401234764445,0.477525558799044,-1.83691234982484,0.64651822399907
0.560445122313161,0.170061536240738,-0.485099030485825,0.0810173047314911,0.00316505320827339,0.295562611225988,-1.75593978586619,-1.25664452772717,-1.70056152480877,1.07646288780478,0.509467514171436,0.448236163063458
0.176897549874449,-0.360265714957431,-1.55329345086392,-1.4271117535482,-0.866056140758005,-0.186594307738727,0.813934398394776,0.956922287117753,0.93650209063226,0.160899835128158,2.10165328240458,-0.121407686132605
0.111526944989824,0.00768890308403306,1.02811319068702,0.138453151583688,-0.417671186423149,0.424129964792751,-0.112806064592476,0.325041308774656,0.516795958290855,0.0277456345894592,-0.393651075903317,-1.45420660454631
0.0913475446890713,0.781094484032863,-0.19451758039604,-0.832182852673476,-1.61635094964044,-0.273700743730151,1.33380381261563,0.67200294805344,1.85673446659048,0.304214087546859,-0.315366237192003,0.61953933714771
-0.655346566160139,-0.387902838957562,-0.922812419875383,-0.13869222029512,0.178557743529108,0.152195448946766,0.80022502612779,-0.0545824212161004,0.524978733687147,-0.100241388151972,-0.0349035758392782,0.422069498705777
1.14458870207771,1.39359606495924,0.46732960429908,0.398731750962756,0.608734708127612,-0.344445553376357,0.114076544309395,0.401587612524736,0.612913677051317,0.546135185897214,-0.893113328638668,-0.98738608164203
-0.632745001385427,0.159758315640695,-0.889274987336578,0.307656189087615,-0.462387856987566,-0.247895469115572,0.440435032070687,0.827628645912569,1.09496704377829,-0.439479949304982,1.4179614937507,-0.434578667078307
-0.379335234184214,2.19532740036002,-0.157121521620554,-0.373069398293803,0.38042383774324,0.510972703029934,0.069074021257561,-0.393557980101487,0.0754859738380786,0.282051244283022,-0.52102896313329,0.514598874993848
-0.387663816549786,-0.438451149435928,-0.0756991619271179,-0.547358123929007,-0.151630818724469,0.00175931272770942,0.551046130020373,0.731390760879682,1.26852200895961,-1.13939408206356,0.90606943716234,-0.563275072191127
-0.272757006072794,0.841260256138941,-0.479086901094253,0.785945124990632,0.963451459942013,0.272017986427419,-0.0586764457514597,-0.656601680363761,0.279684212303891,-0.225624823243352,1.63757359803408,0.328200018433279
-0.987451239748445,-0.0613789107695719,-1.66631662391868,0.268120006830457,1.02630400051506,1.360411405379,-0.273850008286558,-0.167321925730299,-0.394085621269919,-0.548873184166074,-0.671468435080029,-0.56108006289645
-0.68653546674242,-0.998380049555319,-1.87387525042652,1.05201016615757,1.40307363040142,0.0934702852418023,0.579555642327211,1.23340438324638,-0.0167920797014833,0.105173593654479,-0.589734673216603,-0.374112809783571
-0.382049602922315,0.219296642352323,-0.00470843734293807,0.49616192924892,0.482445064378262,-0.246324241930671,0.198788256499712,-0.233508101858213,0.622878303250122,0.308642334087456,-0.140691230439,1.09446639127067
0.796635822495171,1.29086491910126,-0.489404281900009,0.44421426602778,1.10540248700256,0.63963313878953,-0.659414348951805,-0.15491505208298,-1.29835424808073,-0.865521276542761,-2.93951197108944,0.301259165099111
1.87482816551986,1.91665515516502,0.84251103223351,0.363281579546366,0.124202803490112,0.407609114594273,-0.788422436075778,-0.682849448180424,-1.18105098663932,-0.299205663682591,1.22594017644607,1.28998308469184
0.0601633245459748,0.816558415650043,0.488058147596784,-0.318401731568831,-0.602098321701997,-0.72991227030756,0.309018749366835,0.187013947016294,0.414029119164075,-1.55375111782566,-0.2645898677277,-0.545164387895033
-1.02534657191926,-0.97599629678828,-0.905521288867423,-0.438130345611318,-0.0542805289310987,-0.751325221159657,0.192103193050806,0.501831938989563,-0.13411591422449,-0.442326089958445,0.0930114046230395,0.228219878599902
2.40374899560141,1.55278981876238,1.62176233657404,1.04959440907806,1.42448586607509,0.755037265453085,-0.0037881952109391,-0.236624004958907,-0.706638782715524,-0.934485345321529,0.205542482630944,-1.12606251775849
-0.0262642559048098,0.226561957825547,0.012594766893321,-0.480368874090329,0.238958434875968,0.849688692610809,1.50610729996291,0.947765256271551,0.550668131675098,1.29071532338762,-0.0775351521571487,2.37374833094111
-0.445834783421166,-0.0998207675327685,0.444678353370756,-0.615011169954333,0.244904342959504,1.1563020068154,-0.335093718099163,-0.102286623558392,-0.0161522339273987,0.733847233735354,-1.74151873190106,-0.202777503581334
0.702026085503669,1.41046973858714,0.308310211114585,1.41253357702383,0.980790119806324,0.857984750443194,-0.804933585212788,-1.34090078307284,-1.14887231279376,0.577418458706666,-0.253491990131274,1.318668652663
-0.183021736116868,-0.399069146495999,0.390423121177788,-0.090829152833392,-1.11657394016103,-0.776109301105382,0.202412480622045,0.238568790074345,0.99829735147202,-1.61509033553144,-1.51499313471533,-2.43376553778899
0.424423551873943,-1.15003423078236,-1.4325111733049,0.300528951078091,-0.202388269386385,0.309049257754499,0.167121547135215,-0.353500459400106,0.235055314282595,0.0393777608931341,-1.15868981936672,-1.20980676875643
0.300390161423423,0.0241434998670664,-0.10238398395323,-1.26545665137025,-0.536053995504833,-0.401915074860793,0.384872985943255,0.838940002284296,0.334833144005381,-0.217290022036937,0.780124830525636,-0.153058898823809
1.25256344709678,0.758791646262575,0.731710024389763,0.0215800732334149,0.363754867448668,-0.327637559450289,-0.577662277289716,-0.889114448951142,0.0959190036549066,-0.324941397584308,0.188002390242066,0.25140180941261
0.652319564221035,-0.00999277196705269,1.21989963322741,-0.230114334905002,0.639474274282662,0.391852345190662,1.03071486210703,0.574329407083313,0.0925026548863492,-0.154847086402257,-0.831687896946668,-0.336417723145614
-1.36918617141567,-1.14690966666626,-0.585959472928156,0.182355747456647,0.472336588315795,-0.376832566933223,0.0562380834700208,-0.209663335446438,0.0660718969254128,0.198192909912271,-0.899433418736479,0.499759954581716
-0.380018836741584,-0.841530194521254,-1.63819876919344,0.21919405865338,0.481691505455582,0.409681771689721,0.898595901711102,0.91784469864458,-0.12083356460571,0.0825772085623115,0.298204305129271,0.650857136957574
-0.460942614706007,1.02161911578631,-0.226004578258961,0.0818517247805334,0.88099272407854,-0.445197012883431,-0.237386192822761,-0.553011949717065,0.134513900028633,0.964684075245345,-0.592743687285181,0.101023505710195
